OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,GEOID10,CT10,LABEL,Shape_STAr,Shape_STLe,GEOID_INT,GEO_id,GEO_id2,GEO_displa,TOTAL_POP,WHITE,BLACK,AMER_IND,ASIAN,PAC_ISLND,OTHER,TWO_MORE,MEANINCOME,LESS_HS,HS_GRAD,SOME_COLGE,BA_HIGHER,YEAR,AlcoholRel,Arson,Assault,Burglaries,FederalOff,FelonMisc,Fraud,Gambling,GrandTheft,Homicide,MentallyIl,Narcotics,Robberies,SexOffense,Suicide,Vagrancy,Vandalism,VehicBoatL,Shape_Leng,WeaponLaws,AllCrimes,X,Y
640,220,639,640,6037604002,604002,6040.02,7004300.231,10362.94252,6037604002,1400000US06037604002,6037604002,"Census Tract 6040.02, Los Angeles County, California",4855,2523,279,0,780,44,923,306,68331,101,82,238,25,2016,4,0,20,17,0,3,12,0,20,0,2,27,55,4,0,0,9,44,10362.94252,3,220,-118.3569417,33.87660255
641,146,640,641,6037604001,604001,6040.01,7094128.817,10693.21129,6037604001,1400000US06037604001,6037604001,"Census Tract 6040.01, Los Angeles County, California",4550,2672,297,23,308,119,702,429,64212,125,61,220,21,2016,4,0,16,8,0,2,6,0,17,0,1,21,26,1,0,0,8,33,10693.21129,3,146,-118.356854,33.88374366
642,150,641,642,6037603802,603802,6038.02,6790503.374,10519.07362,6037603802,1400000US06037603802,6037603802,"Census Tract 6038.02, Los Angeles County, California",4090,2059,241,14,437,216,846,277,68895,136,47,219,21,2016,3,0,22,16,0,3,7,0,14,0,1,9,22,3,0,0,14,27,10519.07362,9,150,-118.3481564,33.89098523
643,239,642,643,6037603801,603801,6038.01,7175831.776,10842.80478,6037603801,1400000US06037603801,6037603801,"Census Tract 6038.01, Los Angeles County, California",4763,1303,927,27,391,40,1164,911,63227,177,77,309,19,2016,2,0,21,11,0,2,9,0,33,0,1,18,66,5,0,0,18,43,10842.80478,10,239,-118.3481085,33.89854405
644,1,643,644,6037603006,603006,6030.06,7401009.559,10962.72391,6037603006,1400000US06037603006,6037603006,"Census Tract 6030.06, Los Angeles County, California",1935,369,260,8,897,46,250,105,62509,6,29,70,16,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10962.72391,0,1,-118.3045201,33.89093963
645,0,644,645,6037603005,603005,6030.05,7004851.856,10585.92879,6037603005,1400000US06037603005,6037603005,"Census Tract 6030.05, Los Angeles County, California",5638,751,1966,0,703,0,2026,192,56140,35,110,220,14,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10585.92879,0,0,-118.3047686,33.89830028
646,261,645,646,6037602802,602802,6028.02,14373621.32,16036.50584,6037602802,1400000US06037602802,6037602802,"Census Tract 6028.02, Los Angeles County, California",3765,324,2437,1,45,0,861,97,58530,84,86,148,33,2016,9,1,39,32,0,3,17,0,30,2,5,27,53,2,1,1,23,10,16036.50584,6,261,-118.3003895,33.92018234
647,514,646,647,6037602801,602801,6028.01,13495609.52,15771.1837,6037602801,1400000US06037602801,6037602801,"Census Tract 6028.01, Los Angeles County, California",3519,775,1100,0,37,0,1448,159,45504,95,109,189,28,2016,24,3,101,24,0,9,19,0,26,0,9,72,117,19,5,0,39,33,15771.1837,14,514,-118.3001839,33.92740676
648,52,647,648,6037602509,602509,6025.09,22009119.18,22650.97939,6037602509,1400000US06037602509,6037602509,"Census Tract 6025.09, Los Angeles County, California",4137,1544,647,68,508,70,984,316,63481,135,75,227,11,2016,0,0,9,8,0,1,2,0,13,0,1,1,7,0,0,0,8,1,22650.97939,1,52,-118.333599,33.91802028
649,4,648,649,6037602508,602508,6025.08,6970520.75,10566.58313,6037602508,1400000US06037602508,6037602508,"Census Tract 6025.08, Los Angeles County, California",7115,1937,2123,82,406,0,1713,854,55648,180,118,464,96,2016,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10566.58313,1,4,-118.3395162,33.91281218
650,10,649,650,6037602302,602302,6023.02,20909620.47,22580.1041,6037602302,1400000US06037602302,6037602302,"Census Tract 6023.02, Los Angeles County, California",3736,2739,158,9,333,6,55,436,138977,6,51,67,6,2016,1,0,2,0,0,0,1,0,2,0,0,0,3,0,0,0,1,0,22580.1041,0,10,-118.3743025,33.9051178
651,347,650,651,6037600304,600304,6003.04,4798305.859,9662.240289,6037600304,1400000US06037600304,6037600304,"Census Tract 6003.04, Los Angeles County, California",3412,1111,1306,22,24,0,902,47,35220,56,38,185,0,2016,17,0,75,32,0,7,17,0,23,1,1,49,54,5,1,1,33,18,9662.240289,13,347,-118.294025,33.93536575
657,2,656,657,6037241201,241201,2412.01,5230416.261,10180.37497,6037241201,1400000US06037241201,6037241201,"Census Tract 2412.01, Los Angeles County, California",2884,822,1070,4,10,0,896,82,46730,57,29,139,29,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10180.37497,0,2,-118.285847,33.94024507
673,130,672,673,6037980028,980028,9800.28,186819192.9,82673.92834,6037980028,1400000US06037980028,6037980028,"Census Tract 9800.28, Los Angeles County, California",0,0,0,0,0,0,0,0,0,0,12,0,0,2016,0,0,5,2,70,0,2,0,5,0,3,25,13,0,0,0,3,2,82673.92834,0,130,-118.4098108,33.94102476
674,24,673,674,6037980025,980025,9800.25,31965087.5,30166.71177,6037980025,1400000US06037980025,6037980025,"Census Tract 9800.25, Los Angeles County, California",0,0,0,0,0,0,0,0,0,0,12,0,0,2016,0,0,2,4,0,0,1,0,5,0,0,2,5,0,0,0,1,4,30166.71177,0,24,-118.239952,33.84198179
675,0,674,675,6037651304,651304,6513.04,15990651.02,22614.99216,6037651304,1400000US06037651304,6037651304,"Census Tract 6513.04, Los Angeles County, California",4850,4021,129,0,211,0,62,427,126859,0,25,43,93,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22614.99216,0,0,-118.3838728,33.81242014
677,2,676,677,6037240401,240401,2404.01,7464994.424,11319.65463,6037240401,1400000US06037240401,6037240401,"Census Tract 2404.01, Los Angeles County, California",5562,1511,1506,0,35,0,2463,47,42400,96,152,268,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11319.65463,0,2,-118.2857241,33.9499238
684,366,683,684,6037543321,543321,5433.21,52540809.67,29987.25828,6037543321,1400000US06037543321,6037543321,"Census Tract 5433.21, Los Angeles County, California",5645,867,3498,39,696,11,289,245,98915,19,114,283,68,2016,19,0,33,18,1,6,36,0,29,2,7,18,73,7,1,1,17,92,29987.25828,6,366,-118.2507722,33.86567112
687,337,686,687,6037543702,543702,5437.02,14161179.75,15096.02071,6037543702,1400000US06037543702,6037543702,"Census Tract 5437.02, Los Angeles County, California",6853,2436,367,14,2284,29,1384,339,84913,98,148,564,52,2016,10,2,28,31,0,1,21,0,39,1,2,32,84,9,0,0,26,39,15096.02071,12,337,-118.2696803,33.81357055
694,1,693,694,6037602600,602600,6026,20959866.78,21158.8697,6037602600,1400000US06037602600,6037602600,"Census Tract 6026, Los Angeles County, California",8704,778,5598,36,357,227,1297,411,72069,66,149,410,92,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21158.8697,0,1,-118.3192531,33.91041219
724,6,723,724,6037602900,602900,6029,30122587.57,27286.08315,6037602900,1400000US06037602900,6037602900,"Census Tract 6029, Los Angeles County, California",4236,1123,501,8,113,0,2298,193,49120,167,95,187,0,2016,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,27286.08315,0,6,-118.3044518,33.90897077
725,175,724,725,6037602301,602301,6023.01,19183176.98,19333.08759,6037602301,1400000US06037602301,6037602301,"Census Tract 6023.01, Los Angeles County, California",6436,3721,246,45,427,24,1471,502,99287,111,72,247,29,2016,5,2,13,20,1,2,8,0,18,0,3,8,73,3,0,0,10,4,19333.08759,5,175,-118.365755,33.90675097
726,169,725,726,6037603704,603704,6037.04,6941980.528,10545.79236,6037603704,1400000US06037603704,6037603704,"Census Tract 6037.04, Los Angeles County, California",6650,1119,1782,327,530,0,2221,671,52590,183,170,211,17,2016,4,0,31,12,1,3,1,0,17,0,0,10,54,5,1,0,26,1,10545.79236,3,169,-118.3308523,33.89830594
727,1,726,727,6037620001,620001,6200.01,12727653.03,14715.01285,6037620001,1400000US06037620001,6037620001,"Census Tract 6200.01, Los Angeles County, California",3919,3192,90,0,189,0,28,420,138827,85,68,111,91,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14715.01285,0,1,-118.4038422,33.92747145
728,336,727,728,6037600302,600302,6003.02,8796023.631,11924.33619,6037600302,1400000US06037600302,6037600302,"Census Tract 6003.02, Los Angeles County, California",2872,395,1962,112,0,0,253,150,55161,45,46,122,14,2016,5,1,70,12,0,4,10,0,14,1,10,33,80,10,0,0,19,45,11924.33619,22,336,-118.3046577,33.9354799
729,4,728,729,6037603703,603703,6037.03,7017997.027,10877.35398,6037603703,1400000US06037603703,6037603703,"Census Tract 6037.03, Los Angeles County, California",2575,1290,88,40,392,0,471,294,89216,33,58,106,21,2016,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,10877.35398,0,4,-118.3395643,33.89826187
730,429,729,730,6037603900,603900,6039,16107999.24,21297.26104,6037603900,1400000US06037603900,6037603900,"Census Tract 6039, Los Angeles County, California",7734,3762,664,0,944,0,1780,584,63840,83,60,333,99,2016,15,0,38,22,1,2,19,1,43,0,4,36,94,5,1,0,38,97,21297.26104,13,429,-118.3576422,33.89477099
731,0,730,731,6037603600,603600,6036,10091920.78,13098.25727,6037603600,1400000US06037603600,6037603600,"Census Tract 6036, Los Angeles County, California",4294,1962,296,0,1257,10,617,152,98208,24,59,249,49,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13098.25727,0,0,-118.322359,33.88939731
753,265,752,753,6037604100,604100,6041,10968074.59,13938.68652,6037604100,1400000US06037604100,6037604100,"Census Tract 6041, Los Angeles County, California",7169,3530,776,73,534,0,1737,519,67060,44,71,654,142,2016,5,1,19,17,0,1,21,0,33,0,1,24,59,11,0,0,17,46,13938.68652,10,265,-118.3482581,33.88155471
754,113,753,754,6037601502,601502,6015.02,5283056.698,11514.95166,6037601502,1400000US06037601502,6037601502,"Census Tract 6015.02, Los Angeles County, California",4056,2053,101,40,114,0,1679,69,57268,124,99,205,0,2016,3,1,17,8,0,3,9,0,14,0,2,13,19,4,0,0,9,9,11514.95166,2,113,-118.3635945,33.94008692
755,1,754,755,6037603101,603101,6031.01,9489590.229,12652.19065,6037603101,1400000US06037603101,6037603101,"Census Tract 6031.01, Los Angeles County, California",3997,1260,999,0,1090,1,465,182,61393,43,41,192,40,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12652.19065,0,1,-118.2954667,33.88678742
756,0,755,756,6037603102,603102,6031.02,8033719.737,11373.01823,6037603102,1400000US06037603102,6037603102,"Census Tract 6031.02, Los Angeles County, California",3736,937,481,41,1367,0,790,120,62285,109,55,107,22,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11373.01823,0,0,-118.295243,33.87718448
757,1,756,757,6037603200,603200,6032,12220892.83,21950.39044,6037603200,1400000US06037603200,6037603200,"Census Tract 6032, Los Angeles County, California",3320,434,589,17,1487,0,712,81,80059,0,72,108,15,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21950.39044,0,1,-118.3005054,33.86936601
758,0,757,758,6037603301,603301,6033.01,10491388.91,14162.52244,6037603301,1400000US06037603301,6037603301,"Census Tract 6033.01, Los Angeles County, California",3631,508,265,0,2074,7,530,247,55400,28,12,135,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14162.52244,0,0,-118.3062249,33.88410342
759,1,758,759,6037603302,603302,6033.02,12289349.47,15268.73199,6037603302,1400000US06037603302,6037603302,"Census Tract 6033.02, Los Angeles County, California",4106,1267,306,42,1483,5,804,199,54222,26,58,178,43,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15268.73199,0,1,-118.3067689,33.87675614
760,223,759,760,6037603702,603702,6037.02,28123813.99,21915.80677,6037603702,1400000US06037603702,6037603702,"Census Tract 6037.02, Los Angeles County, California",4972,2402,241,0,1644,39,320,326,86691,33,64,225,19,2016,15,0,22,15,1,3,11,0,21,0,1,8,88,3,1,2,14,16,21915.80677,2,223,-118.3357434,33.88726547
768,0,767,768,6037650102,650102,6501.02,9176990.835,13434.10071,6037650102,1400000US06037650102,6037650102,"Census Tract 6501.02, Los Angeles County, California",2372,1237,34,0,845,0,111,145,141591,34,32,107,39,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13434.10071,0,0,-118.3326059,33.86974655
769,0,768,769,6037650200,650200,6502,26094553.38,30198.36682,6037650200,1400000US06037650200,6037650200,"Census Tract 6502, Los Angeles County, California",6356,3528,83,44,1520,7,627,547,104772,9,102,316,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30198.36682,0,0,-118.3318657,33.86281135
770,2,769,770,6037650602,650602,6506.02,13335080.11,18637.09064,6037650602,1400000US06037650602,6037650602,"Census Tract 6506.02, Los Angeles County, California",7229,2657,292,26,3367,2,226,659,83393,35,150,263,122,2016,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18637.09064,0,2,-118.3596161,33.84231026
771,0,770,771,6037650502,650502,6505.02,14348906.53,15651.89124,6037650502,1400000US06037650502,6037650502,"Census Tract 6505.02, Los Angeles County, California",4280,2512,209,0,1168,0,207,184,112941,36,58,292,12,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15651.89124,0,0,-118.3702944,33.8530314
772,0,771,772,6037650501,650501,6505.01,10653247.11,13638.84314,6037650501,1400000US06037650501,6037650501,"Census Tract 6505.01, Los Angeles County, California",3106,2015,14,48,766,0,46,217,110507,0,26,160,62,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13638.84314,0,0,-118.3586942,33.85380003
791,1,790,791,6037650603,650603,6506.03,13798523.38,16205.0349,6037650603,1400000US06037650603,6037650603,"Census Tract 6506.03, Los Angeles County, California",3740,2120,35,0,1304,0,147,134,106271,9,66,190,74,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16205.0349,0,1,-118.3697655,33.84412524
792,2,791,792,6037650702,650702,6507.02,15058344.79,16504.06006,6037650702,1400000US06037650702,6037650702,"Census Tract 6507.02, Los Angeles County, California",4732,3064,56,12,1244,0,96,260,138042,22,53,169,48,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16504.06006,0,2,-118.3675948,33.83222686
793,0,792,793,6037650800,650800,6508,13881492.77,15739.76681,6037650800,1400000US06037650800,6037650800,"Census Tract 6508, Los Angeles County, California",6729,1575,119,0,4590,0,0,445,94564,0,85,203,56,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15739.76681,0,0,-118.336116,33.8273471
794,2,793,794,6037650701,650701,6507.01,21598178.19,18666.7491,6037650701,1400000US06037650701,6037650701,"Census Tract 6507.01, Los Angeles County, California",2394,1513,12,4,688,0,92,85,113334,11,22,85,28,2016,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18666.7491,0,2,-118.3529991,33.8317876
795,1,794,795,6037651221,651221,6512.21,7494941.229,11370.42075,6037651221,1400000US06037651221,6037651221,"Census Tract 6512.21, Los Angeles County, California",3373,1370,189,0,1423,13,121,257,94131,0,40,34,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11370.42075,0,1,-118.3550189,33.82189629
796,2,795,796,6037650902,650902,6509.02,21447591.37,20523.3615,6037650902,1400000US06037650902,6037650902,"Census Tract 6509.02, Los Angeles County, California",6350,2902,291,84,1846,161,703,363,89418,8,73,305,68,2016,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20523.3615,0,2,-118.3192675,33.82518561
797,0,796,797,6037651201,651201,6512.01,18792400.95,17308.27141,6037651201,1400000US06037651201,6037651201,"Census Tract 6512.01, Los Angeles County, California",4785,3535,28,0,897,73,23,229,150888,37,61,111,49,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17308.27141,0,0,-118.3675392,33.82100051
798,0,797,798,6037980005,980005,9800.05,43633590.79,31666.62387,6037980005,1400000US06037980005,6037980005,"Census Tract 9800.05, Los Angeles County, California",0,0,0,0,0,0,0,0,0,0,12,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31666.62387,0,0,-118.3273625,33.85321284
824,7,823,824,6037277200,277200,2772,11214539.06,15139.03013,6037277200,1400000US06037277200,6037277200,"Census Tract 2772, Los Angeles County, California",2437,889,803,0,153,0,425,167,62832,43,60,153,167,2016,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,15139.03013,0,7,-118.3822507,33.95263368
825,36,824,825,6037291110,291110,2911.1,7657287.762,11598.82609,6037291110,1400000US06037291110,6037291110,"Census Tract 2911.10, Los Angeles County, California",3749,497,1959,34,8,0,1137,114,51763,138,71,227,24,2016,3,0,3,2,0,0,1,0,1,0,0,11,8,0,0,0,1,4,11598.82609,2,36,-118.2868331,33.92009601
828,4,827,828,6037291120,291120,2911.2,7547776.334,10981.35618,6037291120,1400000US06037291120,6037291120,"Census Tract 2911.20, Los Angeles County, California",2155,267,767,6,75,0,1040,0,54208,67,52,106,0,2016,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,10981.35618,0,4,-118.2869369,33.91279822
829,8,828,829,6037291130,291130,2911.3,13901996.52,15841.29926,6037291130,1400000US06037291130,6037291130,"Census Tract 2911.30, Los Angeles County, California",3522,789,649,28,401,0,1565,90,56557,37,54,189,20,2016,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,15841.29926,1,8,-118.2871541,33.90244742
838,132,837,838,6037980002,980002,9800.02,75157788.78,37874.47444,6037980002,1400000US06037980002,6037980002,"Census Tract 9800.02, Los Angeles County, California",0,0,0,0,0,0,0,0,0,0,12,0,0,2016,2,0,1,6,0,1,1,0,12,0,0,6,14,0,1,0,3,85,37874.47444,0,132,-118.2386732,33.81032282
849,10,848,849,6037235100,235100,2351,12717479.21,18160.62884,6037235100,1400000US06037235100,6037235100,"Census Tract 2351, Los Angeles County, California",4687,407,3488,0,218,0,467,107,85380,16,56,256,41,2016,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,18160.62884,0,10,-118.346336,33.98524713
852,5,851,852,6037235202,235202,2352.02,9166266.047,13212.61706,6037235202,1400000US06037235202,6037235202,"Census Tract 2352.02, Los Angeles County, California",4388,875,2519,0,9,30,806,149,39925,89,83,135,0,2016,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13212.61706,0,5,-118.3303882,33.97308501
853,12,852,853,6037235201,235201,2352.01,7024760.699,10666.33906,6037235201,1400000US06037235201,6037235201,"Census Tract 2352.01, Los Angeles County, California",2677,490,1730,0,35,10,328,84,52919,38,78,137,15,2016,1,0,1,0,0,0,0,0,1,0,0,3,4,0,0,0,1,1,10666.33906,0,12,-118.322127,33.97455837
856,0,855,856,6037620002,620002,6200.02,12753066.59,15826.03805,6037620002,1400000US06037620002,6037620002,"Census Tract 6200.02, Los Angeles County, California",3510,2716,94,0,346,0,109,245,92369,24,54,87,19,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15826.03805,0,0,-118.4041669,33.92003346
863,1,862,863,6037570303,570303,5703.03,6631187.678,11564.95823,6037570303,1400000US06037570303,6037570303,"Census Tract 5703.03, Los Angeles County, California",4700,1118,917,0,595,0,1819,251,59258,82,104,448,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11564.95823,0,1,-118.1919244,33.85994774
864,11,863,864,6037570402,570402,5704.02,16439965.01,21066.20934,6037570402,1400000US06037570402,6037570402,"Census Tract 5704.02, Los Angeles County, California",3436,731,1337,20,170,108,869,201,76150,26,48,194,22,2016,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,21066.20934,0,11,-118.1985509,33.86866686
865,0,864,865,6037570301,570301,5703.01,12958879.04,18905.77459,6037570301,1400000US06037570301,6037570301,"Census Tract 5703.01, Los Angeles County, California",7819,3410,858,30,541,157,2410,413,56664,136,127,569,44,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18905.77459,0,0,-118.1891001,33.86911012
866,1,865,866,6037570304,570304,5703.04,6152452.61,13783.28184,6037570304,1400000US06037570304,6037570304,"Census Tract 5703.04, Los Angeles County, California",5013,1606,1033,70,442,0,1523,339,56300,158,74,336,78,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13783.28184,0,1,-118.1931959,33.85604029
867,1,866,867,6037620102,620102,6201.02,9385657.258,16012.16521,6037620102,1400000US06037620102,6037620102,"Census Tract 6201.02, Los Angeles County, California",3847,3096,28,55,121,61,223,263,111279,51,43,103,41,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16012.16521,0,1,-118.4180752,33.92019837
868,4,867,868,6037293301,293301,2933.01,9096307.925,14291.04971,6037293301,1400000US06037293301,6037293301,"Census Tract 2933.01, Los Angeles County, California",2877,1296,56,0,1233,0,134,158,82743,23,37,80,45,2016,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,14291.04971,0,4,-118.3038406,33.81118217
870,3,869,870,6037602106,602106,6021.06,8825443.399,13276.51423,6037602106,1400000US06037602106,6037602106,"Census Tract 6021.06, Los Angeles County, California",5466,2077,746,17,473,36,1345,772,49733,20,108,259,92,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,13276.51423,0,3,-118.3581716,33.92040798
871,3,870,871,6037602002,602002,6020.02,5766883.35,10766.91919,6037602002,1400000US06037602002,6037602002,"Census Tract 6020.02, Los Angeles County, California",3182,1508,247,22,187,0,904,314,48378,91,57,197,0,2016,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,10766.91919,0,3,-118.3402535,33.92725354
872,6,871,872,6037603001,603001,6030.01,12254700.12,16227.24944,6037603001,1400000US06037603001,6037603001,"Census Tract 6030.01, Los Angeles County, California",7416,1272,2251,20,1721,9,2103,40,66531,58,89,335,38,2016,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,16227.24944,0,6,-118.2957255,33.90114531
873,2,872,873,6037602404,602404,6024.04,6951424.11,11317.62654,6037602404,1400000US06037602404,6037602404,"Census Tract 6024.04, Los Angeles County, California",6245,2300,1300,62,589,27,1544,423,64689,78,70,576,66,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11317.62654,0,2,-118.3481655,33.90602984
874,3,873,874,6037602403,602403,6024.03,6305101.359,10061.78088,6037602403,1400000US06037602403,6037602403,"Census Tract 6024.03, Los Angeles County, California",5388,1695,950,6,610,317,1452,358,56722,43,79,205,58,2016,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,10061.78088,0,3,-118.3481305,33.91307911
875,0,874,875,6037600703,600703,6007.03,5601094.682,10924.07676,6037600703,1400000US06037600703,6037600703,"Census Tract 6007.03, Los Angeles County, California",1966,57,1725,0,29,0,9,146,77304,0,61,87,24,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10924.07676,0,0,-118.3367705,33.95823146
876,22,875,876,6037602402,602402,6024.02,14219039.81,17499.87418,6037602402,1400000US06037602402,6037602402,"Census Tract 6024.02, Los Angeles County, California",6375,2870,916,0,498,9,1861,221,68632,106,103,250,26,2016,1,0,4,2,0,0,1,0,0,0,0,5,0,0,0,0,1,4,17499.87418,4,22,-118.3568647,33.90916723
877,4,876,877,6037600602,600602,6006.02,7430325.731,10861.6365,6037600602,1400000US06037600602,6037600602,"Census Tract 6006.02, Los Angeles County, California",2546,693,882,35,0,0,806,130,36968,53,53,141,29,2016,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10861.6365,0,4,-118.3307716,33.94162512
878,2,877,878,6037601303,601303,6013.03,4719517.894,8901.570723,6037601303,1400000US06037601303,6037601303,"Census Tract 6013.03, Los Angeles County, California",4992,1286,2782,16,123,88,434,263,45397,23,88,194,9,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8901.570723,0,2,-118.361794,33.97419408
887,31,886,887,6037237900,237900,2379,10546505.37,13264.74529,6037237900,1400000US06037237900,6037237900,"Census Tract 2379, Los Angeles County, California",4056,517,3066,39,46,31,187,170,52590,72,69,183,7,2016,1,0,2,1,1,0,0,0,4,1,0,6,10,0,0,1,0,3,13264.74529,1,31,-118.3112047,33.97093413
892,22,891,892,6037238100,238100,2381,10589252.34,13269.95117,6037238100,1400000US06037238100,6037238100,"Census Tract 2381, Los Angeles County, California",4510,640,3212,15,16,0,432,195,53433,30,72,263,0,2016,0,0,3,0,0,0,1,0,3,0,0,3,6,3,0,0,3,0,13269.95117,0,22,-118.3112111,33.96363281
897,330,896,897,6037542402,542402,5424.02,16874307.33,18942.13848,6037542402,1400000US06037542402,6037542402,"Census Tract 5424.02, Los Angeles County, California",3314,1175,1059,0,19,0,1023,38,62543,72,35,249,4,2016,3,2,33,17,0,2,3,0,38,0,4,26,65,63,0,0,26,40,18942.13848,8,330,-118.2124255,33.88197399
898,451,897,898,6037543100,543100,5431,31066049.41,25645.39975,6037543100,1400000US06037543100,6037543100,"Census Tract 5431, Los Angeles County, California",6502,1689,3221,26,164,0,1237,165,67137,24,127,445,31,2016,17,5,60,32,1,4,22,0,47,2,13,20,87,8,1,12,21,75,25645.39975,24,451,-118.2539653,33.88103783
899,0,898,899,6037572500,572500,5725,6380483.743,10650.12612,6037572500,1400000US06037572500,6037572500,"Census Tract 5725, Los Angeles County, California",3315,847,973,29,503,495,121,347,37802,55,94,200,11,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10650.12612,0,0,-118.2182918,33.81654326
900,0,899,900,6037571502,571502,5715.02,14822500.3,16163.24074,6037571502,1400000US06037571502,6037571502,"Census Tract 5715.02, Los Angeles County, California",4434,1511,832,0,829,12,896,354,71119,35,50,203,23,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16163.24074,0,0,-118.1842396,33.84218981
903,0,902,903,6037620101,620101,6201.01,14583052.41,16146.24155,6037620101,1400000US06037620101,6037620101,"Census Tract 6201.01, Los Angeles County, California",5625,4444,74,27,603,0,67,410,127517,20,86,60,117,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16146.24155,0,0,-118.4197134,33.92752955
904,0,903,904,6037620201,620201,6202.01,2538580.024,7280.959208,6037620201,1400000US06037620201,6037620201,"Census Tract 6202.01, Los Angeles County, California",1422,1235,53,0,56,7,5,66,174107,8,12,0,33,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7280.959208,0,0,-118.4202829,33.90300223
917,493,916,917,6037541002,541002,5410.02,36931878.99,25849.06842,6037541002,1400000US06037541002,6037541002,"Census Tract 5410.02, Los Angeles County, California",2963,1171,1260,1,144,0,285,102,69861,68,56,170,0,2016,11,0,25,47,0,10,17,0,48,1,2,61,114,4,1,0,12,123,25849.06842,17,493,-118.2740742,33.8759696
918,1,917,918,6037600911,600911,6009.11,7353086.043,11395.37885,6037600911,1400000US06037600911,6037600911,"Census Tract 6009.11, Los Angeles County, California",3351,1471,947,0,32,0,691,210,63603,162,52,154,24,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11395.37885,1,1,-118.3522237,33.97866197
